"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5IxjqoVfqcb3mHPycFXjXI","Everything","spotify:artist:1TOV1nqCEg0dF1xIZmsTKD","Jose Knight (UK)","spotify:album:2naiEWG9rav5nujfCt1Q7C","Everything","spotify:artist:1TOV1nqCEg0dF1xIZmsTKD","Jose Knight (UK)","2021-10-29","https://i.scdn.co/image/ab67616d0000b27327d07ebcb815ca557352707a","1","1","166451","https://p.scdn.co/mp3-preview/199ae0021aad09c364f74ae0344d87b2d28fd40e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","UKDNY2102635","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:1P3cTdw4Bb3RVHwu8hJqiN","Down","spotify:artist:0wqZ6mvk4DfOvtQUVniOCX, spotify:artist:1b4DN8Vj0dnj5cceMFsRYN, spotify:artist:6WamMeXO2jN9tUYxSBUclQ","HIDDN, Dante Klein, Paradigm","spotify:album:5QzFZUk035LCP0s5FLfgp4","Down","spotify:artist:0wqZ6mvk4DfOvtQUVniOCX, spotify:artist:1b4DN8Vj0dnj5cceMFsRYN, spotify:artist:6WamMeXO2jN9tUYxSBUclQ","HIDDN, Dante Klein, Paradigm","2021-05-14","https://i.scdn.co/image/ab67616d0000b2730e9363e9f3832e2b6d7620b0","1","1","177848","https://p.scdn.co/mp3-preview/2c090b4edb6e71735f19bcf24ad989679e0df320?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","SEWLR2104301","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:4qao4AOEDlrKRL8HVsSrp6","What If We Never Met","spotify:artist:3R2bn1e34SskxOaoM4XmD2","Wild Fire","spotify:album:6A8oaHU3swEB7fl0nD5nyk","What If We Never Met","spotify:artist:3R2bn1e34SskxOaoM4XmD2","Wild Fire","2021-10-29","https://i.scdn.co/image/ab67616d0000b273b2d4a064509fce168027a50a","1","1","231449","https://p.scdn.co/mp3-preview/2ede43fe8b8e1946fe22d94674babfbebaebe29c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","usl4q2131477","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:2bt94n8HW6zTfdTciLHE1r","Heal","spotify:artist:5SZUMeZ1O9tcgkSkkx1dFy, spotify:artist:0z4mzMTeYkA6xdybmSgdkn","Viva La Panda, Sanna Martinez","spotify:album:6IUJ7KLdEcAM7L6gCQBxC4","Heal","spotify:artist:5SZUMeZ1O9tcgkSkkx1dFy, spotify:artist:0z4mzMTeYkA6xdybmSgdkn","Viva La Panda, Sanna Martinez","2021-10-15","https://i.scdn.co/image/ab67616d0000b2736ea02f2fea57887aafb429f1","1","1","168095","https://p.scdn.co/mp3-preview/b938b97fb0ffe1cdda7a5b3964e995764814e6b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","SEWLR2126101","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:7py3e7PGaes8NZZHmZ3m6P","In or Out","spotify:artist:33uhwUheWoyh63ggR3eZaL, spotify:artist:7unfyHphLkqeFODqHAgvr2","Patrick Metzker, YUNA","spotify:album:3ABSsk1VwZvFlqefXeAdAE","In or Out","spotify:artist:33uhwUheWoyh63ggR3eZaL, spotify:artist:7unfyHphLkqeFODqHAgvr2","Patrick Metzker, YUNA","2021-10-15","https://i.scdn.co/image/ab67616d0000b273eee6cc79f83e62fff2a97651","1","1","142709","https://p.scdn.co/mp3-preview/12f0c159a93b3af2c264b917b81e93edaa264ad1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","DEML72100159","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:2kHEEg1X2cA17tO4RKzFiA","Don't Cha","spotify:artist:28PlKonCmF2xxDbJfFC5ci, spotify:artist:3TggUGYApDP4IRlUcpuKRY","Luk, Kimberley Krump","spotify:album:2TFK0BHw0uWc6JLavFtRV8","Don't Cha","spotify:artist:28PlKonCmF2xxDbJfFC5ci","Luk","2019-03-15","https://i.scdn.co/image/ab67616d0000b27303900cfe17ae61c45becac7b","1","1","169427","","false","0","GBKPL1939827","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:0u4NdJbr45yKNNBZBqKJdN","Hype","spotify:artist:2tVbTOwMJMnXrlEIih1aYO","Zemyu","spotify:album:1Lkjjldt3Kpo2DYRoYzNet","Hype","spotify:artist:2tVbTOwMJMnXrlEIih1aYO","Zemyu","2021-10-08","https://i.scdn.co/image/ab67616d0000b273ac5414be9a33323669625ca4","1","1","182192","https://p.scdn.co/mp3-preview/19ed8fbf920c270d38926f5b87707df268744101?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","DEML72100152","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:2ImdDUP4iFkJKLh0r6fKl8","Havana","spotify:artist:4LW7ATTlh6btuM3AvT1Ejp, spotify:artist:0aN6ilg8tbD71OTn12qx1G, spotify:artist:761k58T3a7xjkz7qbw4FI9, spotify:artist:6bNnQIzGszCJgHI90SRt64","NIVEK, Joe Kox, D3MA, Young Jae","spotify:album:65i1MNx4GQRiMHgMaJXqYz","Havana","spotify:artist:4LW7ATTlh6btuM3AvT1Ejp, spotify:artist:0aN6ilg8tbD71OTn12qx1G, spotify:artist:761k58T3a7xjkz7qbw4FI9","NIVEK, Joe Kox, D3MA","2021-10-01","https://i.scdn.co/image/ab67616d0000b273368696cfb14aa5875d138702","1","1","145142","https://p.scdn.co/mp3-preview/f95f15b171e826e656d4d3ac9f005886fba597c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","QZNWQ2142266","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:0iOPMJjehP0xRN1QGsTvBs","With You","spotify:artist:606pgyT2WjwGspOn3SIExW, spotify:artist:54mlM6Oc1sqUvyI2RC5sYa","Angelo Basham, Sarah Lahn","spotify:album:3QmjqQH0l1NexHbuvFdThA","With You","spotify:artist:606pgyT2WjwGspOn3SIExW, spotify:artist:54mlM6Oc1sqUvyI2RC5sYa","Angelo Basham, Sarah Lahn","2021-07-16","https://i.scdn.co/image/ab67616d0000b2736a251dc1e7343b25a4a989fd","1","1","173000","https://p.scdn.co/mp3-preview/04ec584bb6f52eebb06d5589a11730c0fd54504c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","QZ5591600112","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:0JhRhQYoZKUG3WxKiLpt2k","Mamacita","spotify:artist:74KsNtV6tvDuIwI9V2JfQO, spotify:artist:5GbkPjfZzysglxRE01dT9u","Rene Rodrigezz, Yellow Is The New White","spotify:album:4q7suqxQ6SrQovyUHpDqfc","Mamacita","spotify:artist:74KsNtV6tvDuIwI9V2JfQO, spotify:artist:5GbkPjfZzysglxRE01dT9u","Rene Rodrigezz, Yellow Is The New White","2021-09-03","https://i.scdn.co/image/ab67616d0000b273d6acd3e2894b7a90afaaa5e1","1","1","139047","https://p.scdn.co/mp3-preview/6c4c9bda4a2515a6b5e3bd9872823a1b7ac69a65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","ATBO82100090","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:4zM0jHLwBG8a5nQpfJGvru","I Can't Sleep","spotify:artist:5zoMMD25mzBMAKvKfwkz7l, spotify:artist:0DUfwfgAfrFoy4rU5HigZN","LVNC3, Tiwoan","spotify:album:1Yql91hJpc25hppX2LkYIi","I Can't Sleep","spotify:artist:5zoMMD25mzBMAKvKfwkz7l, spotify:artist:0DUfwfgAfrFoy4rU5HigZN","LVNC3, Tiwoan","2021-10-01","https://i.scdn.co/image/ab67616d0000b273070c3f229ae539fe5ddad58a","1","1","197195","https://p.scdn.co/mp3-preview/1837a1c013d8f486c2e18b6786b401b1935d1dd4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZMER2108638","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:1Z11FDEfDhpGnDSmeASq1J","Copacabana","spotify:artist:0oPeHAZ3BpdlD8EyeBLady","HÄWK","spotify:album:5hFScv2YAaIOFBBk035cUt","Copacabana","spotify:artist:0oPeHAZ3BpdlD8EyeBLady","HÄWK","2021-09-10","https://i.scdn.co/image/ab67616d0000b273682e740bc81f39ddcd6998b5","1","1","174000","https://p.scdn.co/mp3-preview/328409ad47b42ffd8ddc29bc6b8f4041ff78674b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","NLZ542101353","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:3zdmbeja8p93yjsGkMCM6m","Lo Que Hay","spotify:artist:6VFEaIY0aoChP89qDhF17m, spotify:artist:33uhwUheWoyh63ggR3eZaL","Manuel Lauren, Patrick Metzker","spotify:album:4osmG2GRbKHFLKPakb4tyk","Lo Que Hay","spotify:artist:6VFEaIY0aoChP89qDhF17m, spotify:artist:33uhwUheWoyh63ggR3eZaL","Manuel Lauren, Patrick Metzker","2021-09-24","https://i.scdn.co/image/ab67616d0000b2739581f04aa5ea61472f0049a9","1","1","163200","https://p.scdn.co/mp3-preview/418227d1a981994eff1e78037e9b294649b27b51?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","DEML72100141","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:4GfsAf8JTLNtTcjTlxOxK7","Not The Same","spotify:artist:6fvQRQCyuotT0TwuEs5XcS, spotify:artist:5wvzIoz1gWb5lAvI9nuRup","Matt Jadon, PT","spotify:album:5sMSWGUeAX2iOuEymNVXlj","Not The Same","spotify:artist:6fvQRQCyuotT0TwuEs5XcS, spotify:artist:5wvzIoz1gWb5lAvI9nuRup","Matt Jadon, PT","2021-09-24","https://i.scdn.co/image/ab67616d0000b273b74a7fffe3d923c801e2c9f4","1","1","154146","https://p.scdn.co/mp3-preview/d43b03d1901f3254e90038e0ebed99e8f56216e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","GBKQU2197267","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:7EIFKjrBrWEZkQ3rPLxPSx","Heaven Without No Hell (feat. Maria Marcus)","spotify:artist:0hxxNMb3Egp5oWzR0vcX8v, spotify:artist:1FTgrLXpzpgzxMQBD6Mhhw, spotify:artist:3TFBKKjm1zzgBCOQi2SEGY","Thomas Nan, Howen, Maria Marcus","spotify:album:247UAyBRLLI0JRiokCi41V","Heaven Without No Hell (feat. Maria Marcus)","spotify:artist:0hxxNMb3Egp5oWzR0vcX8v, spotify:artist:1FTgrLXpzpgzxMQBD6Mhhw, spotify:artist:3TFBKKjm1zzgBCOQi2SEGY","Thomas Nan, Howen, Maria Marcus","2021-09-10","https://i.scdn.co/image/ab67616d0000b2738e965523ce8118deff3ed945","1","1","182500","https://p.scdn.co/mp3-preview/acfa1496cf74536840d2356c31595239c84549fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","NLZ542101349","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:64CnYYTDaGaJWZ3srZ5z4V","Nobody","spotify:artist:0GRc1U1eKmnVnUalj7HQDZ, spotify:artist:23ShYrOhu7gvdxz5NcIQx5, spotify:artist:6XEQz9PtogOCpBmkJ8Cb8E","Jules Brand, INViDA, Alicia Madison","spotify:album:4QAzg5Dau3Fhw6666xcfTc","Nobody","spotify:artist:0GRc1U1eKmnVnUalj7HQDZ, spotify:artist:23ShYrOhu7gvdxz5NcIQx5, spotify:artist:6XEQz9PtogOCpBmkJ8Cb8E","Jules Brand, INViDA, Alicia Madison","2021-06-25","https://i.scdn.co/image/ab67616d0000b27375dbfc8e55f57a5d3942587b","1","1","192936","https://p.scdn.co/mp3-preview/e2781d4de67eebbc6636dfef520d7bba785f58b4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","UK4ZF2100326","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:0P5VcyN70vccRBPQbcsjxq","In The Air Tonight","spotify:artist:3KzG5igpQutKCAWw089frS, spotify:artist:0b8QkUyXMgRiIrbfBc5y1e","Chris Odd, Rizle","spotify:album:4HrJ5bB8mEdLwliFIVqQ8q","In The Air Tonight","spotify:artist:3KzG5igpQutKCAWw089frS, spotify:artist:0b8QkUyXMgRiIrbfBc5y1e","Chris Odd, Rizle","2021-06-25","https://i.scdn.co/image/ab67616d0000b27364b638fde6258cfa74385ba2","1","1","202042","https://p.scdn.co/mp3-preview/f58efd6500ce857abaaf2c6948187c37b6977cbd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","NLM2G2100003","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:28eW0Rd5UqS5d4G4VXLTZZ","Remember - Just Kiddin Remix","spotify:artist:4EPJlUEBy49EX1wuFOvtjK","Becky Hill","spotify:album:2LNjoS8T1B8e5hME6W1oCk","Remember (Remixes)","spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai","Becky Hill, David Guetta","2021-08-12","https://i.scdn.co/image/ab67616d0000b273e89fd20a510fa7255129ef2e","1","5","190040","https://p.scdn.co/mp3-preview/a2204b52866584500b682bebfea9f9ae40a7405b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","GBUM72105051","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:0r4plUdVW5I0k31vrSx2Yl","Save Me","spotify:artist:3WgX9Ioo1Qcug9H0tNmmUH, spotify:artist:1eYaa3AJoGw6LVJNi5XSNZ","Maori, Hunter Falls","spotify:album:6dwC7WuzqQCS1BbQqEArSp","Save Me","spotify:artist:3WgX9Ioo1Qcug9H0tNmmUH, spotify:artist:1eYaa3AJoGw6LVJNi5XSNZ","Maori, Hunter Falls","2021-08-27","https://i.scdn.co/image/ab67616d0000b273a35f07236ec8c6f18024aedd","1","1","168178","","false","0","NLQ8D2101504","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:7FWDL4IevECW4AFWeovlOG","Black Hole - Goodboys Remix","spotify:artist:5RJFJWYgtgWktosLrUDzff, spotify:artist:2nm38smINjms1LtczR0Cei","Griff, Goodboys","spotify:album:6tule1mz3fhX8MwY1k7rAn","Black Hole (Goodboys Remix)","spotify:artist:5RJFJWYgtgWktosLrUDzff, spotify:artist:2nm38smINjms1LtczR0Cei","Griff, Goodboys","2021-04-16","https://i.scdn.co/image/ab67616d0000b273447c35bca358b8b754c9fb65","1","1","166742","https://p.scdn.co/mp3-preview/4f5c13f096015731083477161bbf38898cf78440?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBAHT2100147","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:5Gycqp4tJ7dA5yNvbIOEG7","Complicated (feat. Ryan Caraveo)","spotify:artist:77AiFEVeAVj2ORpC85QVJs, spotify:artist:47BEc2RoW53owMyxacXWdV, spotify:artist:1PDE2MIJ4M6uvFJDrslazf","Steve Aoki, Yves V, Ryan Caraveo","spotify:album:3FiL8F9xjsosWNYtNHazaP","Complicated (feat. Ryan Caraveo)","spotify:artist:77AiFEVeAVj2ORpC85QVJs, spotify:artist:47BEc2RoW53owMyxacXWdV, spotify:artist:1PDE2MIJ4M6uvFJDrslazf","Steve Aoki, Yves V, Ryan Caraveo","2021-05-21","https://i.scdn.co/image/ab67616d0000b273f79703475d6630230188649e","1","1","204285","https://p.scdn.co/mp3-preview/2108780b0859d5afe198352dc98cce3bc57bb435?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USDM32134302","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:2xsFQqgLKbYZNUVsbxtwpo","Fly Away (Jonas Blue Remix)","spotify:artist:2NjfBq1NflQcKSeiDooVjY","Tones And I","spotify:album:3jQOaHRiMgqxMN2qo1SZTJ","Fly Away (Jonas Blue Remix)","spotify:artist:2NjfBq1NflQcKSeiDooVjY, spotify:artist:1HBjj22wzbscIZ9sEb5dyf","Tones And I, Jonas Blue","2021-01-29","https://i.scdn.co/image/ab67616d0000b273d453880e298ef4ca180ca147","1","1","192195","https://p.scdn.co/mp3-preview/794bceb0c7eb0e4a035667cca2496e882c318488?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USAT22007526","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:5BjKOkmfyXkSrNwNtUjqPM","Heaven (MOTi Remix)","spotify:artist:30B2OY2t19A6zCXGFUNlGB, spotify:artist:4Tqhn8v9Cws9SRsViQe61U, spotify:artist:1vo8zHmO1KzkuU9Xxh6J7W","Petey Martin, Roan Ash, MOTi","spotify:album:1ofLAgXuik1xTlaqALvvTN","Heaven (MOTi Remix)","spotify:artist:30B2OY2t19A6zCXGFUNlGB, spotify:artist:4Tqhn8v9Cws9SRsViQe61U, spotify:artist:1vo8zHmO1KzkuU9Xxh6J7W","Petey Martin, Roan Ash, MOTi","2021-09-17","https://i.scdn.co/image/ab67616d0000b273731a452cd9d3e23b3f4baa10","1","1","145090","https://p.scdn.co/mp3-preview/75e381a9c596a145dfb9b7b8895cdb1b7a8d451b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USQX92104000","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:5XGH2GKVSdkKJQuI23yPoZ","Impossible - Coco & Breezy Remix","spotify:artist:4M6Z1wubeKtwPqbjJygTOc, spotify:artist:0Adbm5kzcPUxFybf9fhjgG","Shontelle, Coco & Breezy","spotify:album:0loAajXvpnf2AhUmurcrA0","Impossible (Coco & Breezy Remix)","spotify:artist:4M6Z1wubeKtwPqbjJygTOc","Shontelle","2021-06-25","https://i.scdn.co/image/ab67616d0000b27373a2ba9caa962c0d2399291e","1","1","162614","https://p.scdn.co/mp3-preview/5aa555cfb9d36fca24b0da48e447666bc2606d1b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USUM72107979","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:0zg8u9UUlvwSvBJYEjhgDT","Love Again - Imanbek Remix","spotify:artist:6M2wZ9GZgrQXHCFfjv46we, spotify:artist:5rGrDvrLOV2VV8SCFVGWlj","Dua Lipa, Imanbek","spotify:album:1P0qTV2aAW913jN2rDjnl7","Love Again (Imanbek Remix)","spotify:artist:6M2wZ9GZgrQXHCFfjv46we, spotify:artist:5rGrDvrLOV2VV8SCFVGWlj","Dua Lipa, Imanbek","2021-10-01","https://i.scdn.co/image/ab67616d0000b273467fcb801b2ee6d5cae1083c","1","1","214000","https://p.scdn.co/mp3-preview/157176f9a8bf6c67084ad3ff3a12d993887a538a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","GBAHT2100937","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:04woQnGsitlcmtBYEG5n2p","Natural Blues - Topic Remix","spotify:artist:3OsRAKCvk37zwYcnzRf5XF, spotify:artist:0u6GtibW46tFX7koQ6uNJZ, spotify:artist:06nevPmNVfWUXyZkccahL8, spotify:artist:1lhaaKpTyXOnjp79M3xYBl","Moby, Topic, Gregory Porter, Amythyst Kiah","spotify:album:57NH78KWdQqUF6MQJJSVZ0","Natural Blues (Topic Remix)","spotify:artist:3OsRAKCvk37zwYcnzRf5XF, spotify:artist:0u6GtibW46tFX7koQ6uNJZ","Moby, Topic","2021-05-14","https://i.scdn.co/image/ab67616d0000b27339368edf578219af6d58075d","1","1","160979","https://p.scdn.co/mp3-preview/65883c2f4740fa6110a9056df729a9bbb9b48e37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","GB3AD1900163","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:6fQHEKGjrhi3RnFUh0j54O","Pick Me Up - VAVO Remix","spotify:artist:20gsENnposVs2I4rQ5kvrf, spotify:artist:6L1XC7NrmgWRlwAeLJvVtA, spotify:artist:44re77WwNG34C182Jq3WIK","Sam Feldt, Sam Fischer, VAVO","spotify:album:5f1WMvszJJoieV5vUR0PDl","Pick Me Up (The Remixes)","spotify:artist:20gsENnposVs2I4rQ5kvrf, spotify:artist:6L1XC7NrmgWRlwAeLJvVtA","Sam Feldt, Sam Fischer","2021-07-02","https://i.scdn.co/image/ab67616d0000b273bf761a84a6d6fc7d2f4b44d1","1","1","161280","https://p.scdn.co/mp3-preview/255a48f066c0790fc6c77eeec023e53ea0c282ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","GBARL2100771","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:1QaOuihFaskYRhUZkhlOAz","Too Much To Ask - Don Diablo VIP Mix","spotify:artist:1l2ekx5skC4gJH8djERwh1, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Don Diablo, Ty Dolla $ign","spotify:album:3plzP9qVFmon7w63wpZByS","Too Much To Ask (Don Diablo VIP Mix)","spotify:artist:1l2ekx5skC4gJH8djERwh1","Don Diablo","2021-07-02","https://i.scdn.co/image/ab67616d0000b2739bc6cecf1ef43f676150609a","1","1","190000","https://p.scdn.co/mp3-preview/fac4d8d024b78b86a169c415e64d198155f3da1d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","NL1ZN2001243","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:71HyUrMfaNfHtFA8mPB9P7","Fly Me To The Moon","spotify:artist:606pgyT2WjwGspOn3SIExW","Angelo Basham","spotify:album:2SCAKjqxC5o1CO6wZ30fuP","Fly Me To The Moon","spotify:artist:606pgyT2WjwGspOn3SIExW","Angelo Basham","2021-08-13","https://i.scdn.co/image/ab67616d0000b273022b19690580f515dd52e700","1","1","165768","https://p.scdn.co/mp3-preview/5754c26fa48059e8060c8e8638d55802603577d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","QZ5591600120","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:5Hq6EMrJqYCkQisXHI8LD1","How You Feel","spotify:artist:2tVbTOwMJMnXrlEIih1aYO, spotify:artist:01AFVKqbr4qHcf0cbteOey","Zemyu, Katie Burke","spotify:album:26oSkgSmEURw3fnhC9juog","How You Feel","spotify:artist:2tVbTOwMJMnXrlEIih1aYO","Zemyu","2019-12-13","https://i.scdn.co/image/ab67616d0000b273508731f7118cbc41a5a88fad","1","1","175714","https://p.scdn.co/mp3-preview/3bd41a8a7e72aa7339f3373b5d85fa69b3f502be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","DEML71900131","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:2hZTeA6c94dBoiuGcBv3R0","I Feel Good","spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:52S7chJRLMM0ueWjN6hhn1, spotify:artist:2yP2heDvGPROpYtPMKsOh1","Pitbull, Anthony Watts, DJ White Shadow","spotify:album:2PLkTYhmHH6Ew40EDLivS9","I Feel Good","spotify:artist:0TnOYISbd1XYRBk9myaseg","Pitbull","2021-08-20","https://i.scdn.co/image/ab67616d0000b273c8f622a51fdf19fc31ef4ea7","1","1","172080","https://p.scdn.co/mp3-preview/755623d1279fa0ce5cd33bc0056479241962aebd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USNPW2100443","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:5XNNskkpE46QcgyWjPHUZd","Dancing in the Moonlight (feat. NEIMY) - Tiësto Remix","spotify:artist:4FcZfItjVIsfO9TynErl7X, spotify:artist:71Dhj822M1LGpuryPIV2KO, spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","Jubël, NEIMY, Tiësto","spotify:album:0WXq2ORygMmthZWHiJsfGA","Dancing In The Moonlight (feat. NEIMY) [Tiësto Remix]","spotify:artist:4FcZfItjVIsfO9TynErl7X, spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","Jubël, Tiësto","2020-09-24","https://i.scdn.co/image/ab67616d0000b27310aad0c26397bb1fb9de5380","1","1","147146","https://p.scdn.co/mp3-preview/a272c26ddda31509e1284a4852db066c20d1e30b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","UK8E21801209","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:04zCkONaIDxTx2gDjV1yCd","Higher Power - Tiësto Remix","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","Coldplay, Tiësto","spotify:album:31uapL5Q92IadPRWycdPKK","Higher Power (Tiësto Remix)","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","Coldplay, Tiësto","2021-06-04","https://i.scdn.co/image/ab67616d0000b273b98892f41cd5ab918c34daa9","1","1","229565","https://p.scdn.co/mp3-preview/340a9b3727bcac60bde32d99fcba5bf48c4961e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","GBAYE2100659","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:6HX177XG7q6KUFHEGaOWPh","Control - Blinkie Remix","spotify:artist:03d2mJXSMtuPI0nIvLnhoS, spotify:artist:0nJcDqY6ox4kHB92AuRA8j","Zoe Wees, Blinkie","spotify:album:4GUvldjgeteVLv9bjJGgeJ","Control (Remixes)","spotify:artist:03d2mJXSMtuPI0nIvLnhoS","Zoe Wees","2020-07-24","https://i.scdn.co/image/ab67616d0000b2735876905928c2a6241e3727a3","1","3","270693","https://p.scdn.co/mp3-preview/f19d0c437b4be56db66b60a33cd5f94a2e957e66?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","GB2DY2000382","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:0z8hI3OPS8ADPWtoCjjLl6","Summer of Love (Shawn Mendes & Tainy)","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr, spotify:artist:0GM7qgcRCORpGnfcN2tCiB","Shawn Mendes, Tainy","spotify:album:4nProAxFavzKkbaRQ2Otyk","Summer Of Love","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr, spotify:artist:0GM7qgcRCORpGnfcN2tCiB","Shawn Mendes, Tainy","2021-08-20","https://i.scdn.co/image/ab67616d0000b273a111c87c210cc9bff93948bd","1","1","184104","https://p.scdn.co/mp3-preview/559c585e190848962b315ddca613149e09583af1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USUM72114707","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:0fQfJFfngYfG26560HLMLN","Dynamite","spotify:artist:3Isy6kedDrgPYoTS1dazA9, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sean Paul, Sia","spotify:album:50olq3HtK70p3MOSB9hNj8","Dynamite","spotify:artist:3Isy6kedDrgPYoTS1dazA9, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN","Sean Paul, Sia","2021-10-22","https://i.scdn.co/image/ab67616d0000b273b8938d68052bc7fadd640923","1","1","212668","https://p.scdn.co/mp3-preview/3057ec2c6ec1669b9a3b98b837947e4a7e46e6e6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GBUM72106932","spotify:user:lukofficial","2023-01-27T14:49:48Z"
